verb_id,language,mood,tense,pronoun,conjugated_form
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,nosotros,fuéramos
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,fuerais
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,fueran
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,yo,fuese
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,tú,fueses
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,él/ella,fuese
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,nosotros,fuésemos
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,vosotros,fueseis
9,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,ellos/ellas,fuesen
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,yo,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,tú,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,él/ella,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,nosotros,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,vosotros,ido
9,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,ellos/ellas,ido
9,ES,Subjuntivo,Subjuntivo futuro,yo,fuere
9,ES,Subjuntivo,Subjuntivo futuro,tú,fueres
9,ES,Subjuntivo,Subjuntivo futuro,él/ella,fuere
9,ES,Subjuntivo,Subjuntivo futuro,nosotros,fuéremos
9,ES,Subjuntivo,Subjuntivo futuro,vosotros,fuereis
9,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,fueren
9,ES,Imperativo,Imperativo,tú,ve
9,ES,Imperativo,Imperativo,él/ella,vaya
9,ES,Imperativo,Imperativo,nosotros,vayamos
9,ES,Imperativo,Imperativo,vosotros,id
9,ES,Imperativo,Imperativo,ellos/ellas,vayan
9,ES,Imperativo,Imperativo,tú no,vayas
9,ES,Imperativo,Imperativo,él/ella no,vaya
9,ES,Imperativo,Imperativo,nosotros no,vayamos
9,ES,Imperativo,Imperativo,vosotros no,vayáis
9,ES,Imperativo,Imperativo,ellos/ellas no,vayan
9,ES,Condicional,Condicional,yo,iría
9,ES,Condicional,Condicional,tú,irías
9,ES,Condicional,Condicional,él/ella,iría
9,ES,Condicional,Condicional,nosotros,iríamos
9,ES,Condicional,Condicional,vosotros,iríais
9,ES,Condicional,Condicional,ellos/ellas,irían
9,ES,Condicional,perfecto,yo,ido
9,ES,Condicional,perfecto,tú,ido
9,ES,Condicional,perfecto,él/ella,ido
9,ES,Condicional,perfecto,nosotros,ido
9,ES,Condicional,perfecto,vosotros,ido
9,ES,Condicional,perfecto,ellos/ellas,ido
9,ES,Infinitivo,Infinitivo,,ir
9,ES,Gerundio,Gerundio,,yendo
9,ES,Participo,Participo,,ido
10,FR,Infinitif,Infinitif,,savoir
10,FR,Indicatif,présent,je,sais
10,FR,Indicatif,présent,tu,sais
10,FR,Indicatif,présent,"il (elle, on)",sait
10,FR,Indicatif,présent,nous,savons
10,FR,Indicatif,présent,vous,savez
10,FR,Indicatif,présent,ils (elles),savent
10,FR,Indicatif,imparfait,je,savais
10,FR,Indicatif,imparfait,tu,savais
10,FR,Indicatif,imparfait,"il (elle, on)",savait
10,FR,Indicatif,imparfait,nous,savions
10,FR,Indicatif,imparfait,vous,saviez
10,FR,Indicatif,imparfait,ils (elles),savaient
10,FR,Indicatif,futur,je,saurai
10,FR,Indicatif,futur,tu,sauras
10,FR,Indicatif,futur,"il (elle, on)",saura
10,FR,Indicatif,futur,nous,saurons
10,FR,Indicatif,futur,vous,saurez
10,FR,Indicatif,futur,ils (elles),sauront
10,FR,Indicatif,passé simple,je,sus
10,FR,Indicatif,passé simple,tu,sus
10,FR,Indicatif,passé simple,"il (elle, on)",sut
10,FR,Indicatif,passé simple,nous,sûmes
10,FR,Indicatif,passé simple,vous,sûtes
10,FR,Indicatif,passé simple,ils (elles),surent
10,FR,Conditionnel,Conditionnel présent,je,saurais
10,FR,Conditionnel,Conditionnel présent,tu,saurais
10,FR,Conditionnel,Conditionnel présent,"il (elle, on)",saurait
10,FR,Conditionnel,Conditionnel présent,nous,saurions
10,FR,Conditionnel,Conditionnel présent,vous,sauriez
10,FR,Conditionnel,Conditionnel présent,ils (elles),sauraient
10,FR,Subjonctif,Subjonctif présent,je,sache
10,FR,Subjonctif,Subjonctif présent,tu,saches
10,FR,Subjonctif,Subjonctif présent,"il (elle, on)",sache
10,FR,Subjonctif,Subjonctif présent,nous,sachions
10,FR,Subjonctif,Subjonctif présent,vous,sachiez
10,FR,Subjonctif,Subjonctif présent,ils (elles),sachent
10,FR,Subjonctif,Subjonctif imparfait,je,susse
10,FR,Subjonctif,Subjonctif imparfait,tu,susses
10,FR,Subjonctif,Subjonctif imparfait,"il (elle, on)",sût
10,FR,Subjonctif,Subjonctif imparfait,nous,sussions
10,FR,Subjonctif,Subjonctif imparfait,vous,sussiez
10,FR,Subjonctif,Subjonctif imparfait,ils (elles),sussent
10,FR,Imperatif,Impératif,,sachez
10,FR,Participe,Participe présent,,sachant
10,FR,Participe,Participe passé,masculin singulier,su
10,FR,Participe,Participe passé,masculin pluriel,sus
10,FR,Participe,Participe passé,feminin singulier,sue
10,FR,Participe,Participe passé,feminin pluriel,sues
10,FR,Indicatif,Passé composé,je,j'ai su
10,FR,Indicatif,Passé composé,tu,as su
10,FR,Indicatif,Passé composé,"il (elle, on)",a su
10,FR,Indicatif,Passé composé,nous,avons su
10,FR,Indicatif,Passé composé,vous,avez su
10,FR,Indicatif,Passé composé,ils (elles),ont su
10,ES,Indicativo,Imperfecto,tú,sí
10,ES,Indicativo,Imperfecto,él/ella,sías
10,ES,Indicativo,Imperfecto,vosotros,sió
10,ES,Indicativo,Imperfecto,ellos/ellas,síamos
10,ES,Indicativo,Pretérito pluscuamperfecto,yo,sido
10,ES,Indicativo,Pretérito pluscuamperfecto,tú,sido
10,ES,Indicativo,Pretérito pluscuamperfecto,él/ella,sido
10,ES,Indicativo,Pretérito pluscuamperfecto,nosotros,sido
10,ES,Indicativo,Pretérito pluscuamperfecto,vosotros,sido
10,ES,Indicativo,Pretérito pluscuamperfecto,ellos/ellas,sido
10,ES,Indicativo,Presente,yo,sé
10,ES,Indicativo,Presente,tú,sabes
10,ES,Indicativo,Presente,él/ella,sabe
10,ES,Indicativo,Presente,nosotros,sabemos
10,ES,Indicativo,Presente,vosotros,sabéis
10,ES,Indicativo,Presente,ellos/ellas,saben
10,ES,Indicativo,pretérito perfecto compuesto,yo,sabido
10,ES,Indicativo,pretérito perfecto compuesto,tú,sabido
10,ES,Indicativo,pretérito perfecto compuesto,él/ella,sabido
10,ES,Indicativo,pretérito perfecto compuesto,nosotros,sabido
10,ES,Indicativo,pretérito perfecto compuesto,vosotros,sabido
10,ES,Indicativo,pretérito perfecto compuesto,ellos/ellas,sabido
10,ES,Indicativo,Imperfecto,yo,sabía
10,ES,Indicativo,Imperfecto,tú,sabías
10,ES,Indicativo,Imperfecto,él/ella,sabía
10,ES,Indicativo,Imperfecto,nosotros,sabíamos
10,ES,Indicativo,Imperfecto,vosotros,sabíais
10,ES,Indicativo,Imperfecto,ellos/ellas,sabían
10,ES,Indicativo,pretérito pluscuamperfecto,yo,sabido
10,ES,Indicativo,pretérito pluscuamperfecto,tú,sabido
10,ES,Indicativo,pretérito pluscuamperfecto,él/ella,sabido
10,ES,Indicativo,pretérito pluscuamperfecto,nosotros,sabido
10,ES,Indicativo,pretérito pluscuamperfecto,vosotros,sabido
10,ES,Indicativo,pretérito pluscuamperfecto,ellos/ellas,sabido
10,ES,Indicativo,Pretérito indefinido,yo,supe
10,ES,Indicativo,Pretérito indefinido,tú,supiste
10,ES,Indicativo,Pretérito indefinido,él/ella,supo
10,ES,Indicativo,Pretérito indefinido,nosotros,supimos
10,ES,Indicativo,Pretérito indefinido,vosotros,supisteis
10,ES,Indicativo,Pretérito indefinido,ellos/ellas,supieron
10,ES,Indicativo,pretérito anterior,yo,sabido
10,ES,Indicativo,pretérito anterior,tú,sabido
10,ES,Indicativo,pretérito anterior,él/ella,sabido
10,ES,Indicativo,pretérito anterior,nosotros,sabido
10,ES,Indicativo,pretérito anterior,vosotros,sabido
10,ES,Indicativo,pretérito anterior,ellos/ellas,sabido
10,ES,Indicativo,Futuro,yo,sabré
10,ES,Indicativo,Futuro,tú,sabrás
10,ES,Indicativo,Futuro,él/ella,sabrá
10,ES,Indicativo,Futuro,nosotros,sabremos
10,ES,Indicativo,Futuro,vosotros,sabréis
10,ES,Indicativo,Futuro,ellos/ellas,sabrán
10,ES,Indicativo,futuro perfecto,yo,sabido
10,ES,Indicativo,futuro perfecto,tú,sabido
10,ES,Indicativo,futuro perfecto,él/ella,sabido
10,ES,Indicativo,futuro perfecto,nosotros,sabido
10,ES,Indicativo,futuro perfecto,vosotros,sabido
10,ES,Indicativo,futuro perfecto,ellos/ellas,sabido
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,siese
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,sieras
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,siese
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,siéramos
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,sido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,sido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,sido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,sido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,sido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,sido
10,ES,Subjuntivo,Subjuntivo futuro,yo,siré
10,ES,Subjuntivo,Subjuntivo futuro,tú,siría
10,ES,Subjuntivo,Subjuntivo futuro,él/ella,sieres
10,ES,Subjuntivo,Subjuntivo futuro,nosotros,sirá
10,ES,Subjuntivo,Subjuntivo futuro,vosotros,siría
10,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,siéremos
10,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,sido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,sido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,sido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,sido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,sido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,sido
10,ES,Subjuntivo,Subjuntivo presente,yo,sepa
10,ES,Subjuntivo,Subjuntivo presente,tú,sepas
10,ES,Subjuntivo,Subjuntivo presente,él/ella,sepa
10,ES,Subjuntivo,Subjuntivo presente,nosotros,sepamos
10,ES,Subjuntivo,Subjuntivo presente,vosotros,sepáis
10,ES,Subjuntivo,Subjuntivo presente,ellos/ellas,sepan
10,ES,Subjuntivo,Subjuntivo pretérito perfecto,yo,sabido
10,ES,Subjuntivo,Subjuntivo pretérito perfecto,tú,sabido
10,ES,Subjuntivo,Subjuntivo pretérito perfecto,él/ella,sabido
10,ES,Subjuntivo,Subjuntivo pretérito perfecto,nosotros,sabido
10,ES,Subjuntivo,Subjuntivo pretérito perfecto,vosotros,sabido
10,ES,Subjuntivo,Subjuntivo pretérito perfecto,ellos/ellas,sabido
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,yo,supiera
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,supieras
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,supiera
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,nosotros,supiéramos
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,supierais
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,supieran
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,sabido
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,yo,supiese
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,tú,supieses
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,él/ella,supiese
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,nosotros,supiésemos
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,vosotros,supieseis
10,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,ellos/ellas,supiesen
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,yo,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,tú,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,él/ella,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,nosotros,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,vosotros,sabido
10,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,ellos/ellas,sabido
10,ES,Subjuntivo,Subjuntivo futuro,yo,supiere
10,ES,Subjuntivo,Subjuntivo futuro,tú,supieres
10,ES,Subjuntivo,Subjuntivo futuro,él/ella,supiere
10,ES,Subjuntivo,Subjuntivo futuro,nosotros,supiéremos
10,ES,Subjuntivo,Subjuntivo futuro,vosotros,supiereis
10,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,supieren
10,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,sabido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,sabido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,sabido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,sabido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,sabido
10,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,sabido
10,ES,Imperativo,Imperativo,tú,sabe
10,ES,Imperativo,Imperativo,él/ella,sepa
10,ES,Imperativo,Imperativo,nosotros,sepamos
10,ES,Imperativo,Imperativo,vosotros,sabed
10,ES,Imperativo,Imperativo,ellos/ellas,sepan
10,ES,Imperativo,Imperativo,tú no,sepas
10,ES,Imperativo,Imperativo,él/ella no,sepa
10,ES,Imperativo,Imperativo,nosotros no,sepamos
10,ES,Imperativo,Imperativo,vosotros no,sepáis
10,ES,Imperativo,Imperativo,ellos/ellas no,sepan
10,ES,Condicional,Condicional,yo,sabría
10,ES,Condicional,Condicional,tú,sabrías
10,ES,Condicional,Condicional,él/ella,sabría
10,ES,Condicional,Condicional,nosotros,sabríamos
10,ES,Condicional,Condicional,vosotros,sabríais
10,ES,Condicional,Condicional,ellos/ellas,sabrían
10,ES,Condicional,perfecto,yo,sabido
10,ES,Condicional,perfecto,tú,sabido
10,ES,Condicional,perfecto,él/ella,sabido
10,ES,Condicional,perfecto,nosotros,sabido
10,ES,Condicional,perfecto,vosotros,sabido
10,ES,Condicional,perfecto,ellos/ellas,sabido
10,ES,Infinitivo,Infinitivo,,saber
10,ES,Gerundio,Gerundio,,sabiendo
10,ES,Participo,Participo,,sabido
479,FR,Infinitif,Infinitif,,falloir
479,FR,Indicatif,présent,"il (elle, on)",faut
479,FR,Indicatif,imparfait,"il (elle, on)",fallait
479,FR,Indicatif,futur,"il (elle, on)",faudra
479,FR,Indicatif,passé simple,"il (elle, on)",fallut
479,FR,Conditionnel,Conditionnel présent,"il (elle, on)",faudrait
479,FR,Subjonctif,Subjonctif présent,"il (elle, on)",faille
479,FR,Subjonctif,Subjonctif imparfait,"il (elle, on)",fallût
479,FR,Participe,Participe passé,masculin singulier,fallu
479,FR,Indicatif,Passé composé,je,j'ai fallu
479,FR,Indicatif,Passé composé,tu,as fallu
479,FR,Indicatif,Passé composé,"il (elle, on)",a fallu
479,FR,Indicatif,Passé composé,nous,avons fallu
479,FR,Indicatif,Passé composé,vous,avez fallu
479,FR,Indicatif,Passé composé,ils (elles),ont fallu
479,ES,Indicativo,Imperfecto,tú,hí
479,ES,Indicativo,Imperfecto,él/ella,hías
479,ES,Indicativo,Imperfecto,vosotros,hió
479,ES,Indicativo,Imperfecto,ellos/ellas,híamos
479,ES,Indicativo,Pretérito pluscuamperfecto,yo,hido
479,ES,Indicativo,Pretérito pluscuamperfecto,tú,hido
479,ES,Indicativo,Pretérito pluscuamperfecto,él/ella,hido
479,ES,Indicativo,Pretérito pluscuamperfecto,nosotros,hido
479,ES,Indicativo,Pretérito pluscuamperfecto,vosotros,hido
479,ES,Indicativo,Pretérito pluscuamperfecto,ellos/ellas,hido
479,ES,Indicativo,Presente,yo,hago
479,ES,Indicativo,Presente,tú,haces
479,ES,Indicativo,Presente,él/ella,hace
479,ES,Indicativo,Presente,nosotros,hacemos
479,ES,Indicativo,Presente,vosotros,hacéis
479,ES,Indicativo,Presente,ellos/ellas,hacen
479,ES,Indicativo,pretérito perfecto compuesto,yo,hecho
479,ES,Indicativo,pretérito perfecto compuesto,tú,hecho
479,ES,Indicativo,pretérito perfecto compuesto,él/ella,hecho
479,ES,Indicativo,pretérito perfecto compuesto,nosotros,hecho
479,ES,Indicativo,pretérito perfecto compuesto,vosotros,hecho
479,ES,Indicativo,pretérito perfecto compuesto,ellos/ellas,hecho
479,ES,Indicativo,Imperfecto,yo,hacía
479,ES,Indicativo,Imperfecto,tú,hacías
479,ES,Indicativo,Imperfecto,él/ella,hacía
479,ES,Indicativo,Imperfecto,nosotros,hacíamos
479,ES,Indicativo,Imperfecto,vosotros,hacíais
479,ES,Indicativo,Imperfecto,ellos/ellas,hacían
479,ES,Indicativo,pretérito pluscuamperfecto,yo,hecho
479,ES,Indicativo,pretérito pluscuamperfecto,tú,hecho
479,ES,Indicativo,pretérito pluscuamperfecto,él/ella,hecho
479,ES,Indicativo,pretérito pluscuamperfecto,nosotros,hecho
479,ES,Indicativo,pretérito pluscuamperfecto,vosotros,hecho
479,ES,Indicativo,pretérito pluscuamperfecto,ellos/ellas,hecho
479,ES,Indicativo,Pretérito indefinido,yo,hice
479,ES,Indicativo,Pretérito indefinido,tú,hiciste
479,ES,Indicativo,Pretérito indefinido,él/ella,hizo
479,ES,Indicativo,Pretérito indefinido,nosotros,hicimos
479,ES,Indicativo,Pretérito indefinido,vosotros,hicisteis
479,ES,Indicativo,Pretérito indefinido,ellos/ellas,hicieron
479,ES,Indicativo,pretérito anterior,yo,hecho
479,ES,Indicativo,pretérito anterior,tú,hecho
479,ES,Indicativo,pretérito anterior,él/ella,hecho
479,ES,Indicativo,pretérito anterior,nosotros,hecho
479,ES,Indicativo,pretérito anterior,vosotros,hecho
479,ES,Indicativo,pretérito anterior,ellos/ellas,hecho
479,ES,Indicativo,Futuro,yo,haré
479,ES,Indicativo,Futuro,tú,harás
479,ES,Indicativo,Futuro,él/ella,hará
479,ES,Indicativo,Futuro,nosotros,haremos
479,ES,Indicativo,Futuro,vosotros,haréis
479,ES,Indicativo,Futuro,ellos/ellas,harán
479,ES,Indicativo,futuro perfecto,yo,hecho
479,ES,Indicativo,futuro perfecto,tú,hecho
479,ES,Indicativo,futuro perfecto,él/ella,hecho
479,ES,Indicativo,futuro perfecto,nosotros,hecho
479,ES,Indicativo,futuro perfecto,vosotros,hecho
479,ES,Indicativo,futuro perfecto,ellos/ellas,hecho
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,hiese
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,hieras
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,hiese
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,hiéramos
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,hido
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,hido
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,hido
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,hido
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,hido
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,hido
479,ES,Subjuntivo,Subjuntivo futuro,yo,hiré
479,ES,Subjuntivo,Subjuntivo futuro,tú,hiría
479,ES,Subjuntivo,Subjuntivo futuro,él/ella,hieres
479,ES,Subjuntivo,Subjuntivo futuro,nosotros,hirá
479,ES,Subjuntivo,Subjuntivo futuro,vosotros,hiría
479,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,hiéremos
479,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,hido
479,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,hido
479,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,hido
479,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,hido
479,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,hido
479,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,hido
479,ES,Subjuntivo,Subjuntivo presente,yo,haga
479,ES,Subjuntivo,Subjuntivo presente,tú,hagas
479,ES,Subjuntivo,Subjuntivo presente,él/ella,haga
479,ES,Subjuntivo,Subjuntivo presente,nosotros,hagamos
479,ES,Subjuntivo,Subjuntivo presente,vosotros,hagáis
479,ES,Subjuntivo,Subjuntivo presente,ellos/ellas,hagan
479,ES,Subjuntivo,Subjuntivo pretérito perfecto,yo,hecho
479,ES,Subjuntivo,Subjuntivo pretérito perfecto,tú,hecho
479,ES,Subjuntivo,Subjuntivo pretérito perfecto,él/ella,hecho
479,ES,Subjuntivo,Subjuntivo pretérito perfecto,nosotros,hecho
479,ES,Subjuntivo,Subjuntivo pretérito perfecto,vosotros,hecho
479,ES,Subjuntivo,Subjuntivo pretérito perfecto,ellos/ellas,hecho
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,yo,hiciera
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,tú,hicieras
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,él/ella,hiciera
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,nosotros,hiciéramos
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,vosotros,hicierais
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 1,ellos/ellas,hicieran
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,yo,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,tú,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,él/ella,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,nosotros,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,vosotros,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 1,ellos/ellas,hecho
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,yo,hiciese
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,tú,hicieses
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,él/ella,hiciese
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,nosotros,hiciésemos
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,vosotros,hicieseis
479,ES,Subjuntivo,Subjuntivo pretérito imperfecto 2,ellos/ellas,hiciesen
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,yo,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,tú,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,él/ella,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,nosotros,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,vosotros,hecho
479,ES,Subjuntivo,Subjuntivo pretérito pluscuamperfecto 2,ellos/ellas,hecho
479,ES,Subjuntivo,Subjuntivo futuro,yo,hiciere
479,ES,Subjuntivo,Subjuntivo futuro,tú,hicieres
479,ES,Subjuntivo,Subjuntivo futuro,él/ella,hiciere
479,ES,Subjuntivo,Subjuntivo futuro,nosotros,hiciéremos
479,ES,Subjuntivo,Subjuntivo futuro,vosotros,hiciereis
479,ES,Subjuntivo,Subjuntivo futuro,ellos/ellas,hicieren
479,ES,Subjuntivo,Subjuntivo futuro perfecto,yo,hecho
479,ES,Subjuntivo,Subjuntivo futuro perfecto,tú,hecho
479,ES,Subjuntivo,Subjuntivo futuro perfecto,él/ella,hecho
479,ES,Subjuntivo,Subjuntivo futuro perfecto,nosotros,hecho
479,ES,Subjuntivo,Subjuntivo futuro perfecto,vosotros,hecho
479,ES,Subjuntivo,Subjuntivo futuro perfecto,ellos/ellas,hecho
479,ES,Imperativo,Imperativo,tú,haz
479,ES,Imperativo,Imperativo,él/ella,haga
479,ES,Imperativo,Imperativo,nosotros,hagamos
479,ES,Imperativo,Imperativo,vosotros,haced
479,ES,Imperativo,Imperativo,ellos/ellas,hagan
479,ES,Imperativo,Imperativo,tú no,hagas
479,ES,Imperativo,Imperativo,él/ella no,haga
479,ES,Imperativo,Imperativo,nosotros no,hagamos
479,ES,Imperativo,Imperativo,vosotros no,hagáis
479,ES,Imperativo,Imperativo,ellos/ellas no,hagan
479,ES,Condicional,Condicional,yo,haría
479,ES,Condicional,Condicional,tú,harías
479,ES,Condicional,Condicional,él/ella,haría
479,ES,Condicional,Condicional,nosotros,haríamos
479,ES,Condicional,Condicional,vosotros,haríais
479,ES,Condicional,Condicional,ellos/ellas,harían
479,ES,Condicional,perfecto,yo,hecho
479,ES,Condicional,perfecto,tú,hecho
479,ES,Condicional,perfecto,él/ella,hecho
479,ES,Condicional,perfecto,nosotros,hecho
479,ES,Condicional,perfecto,vosotros,hecho
479,ES,Condicional,perfecto,ellos/ellas,hecho
479,ES,Infinitivo,Infinitivo,,hacer
479,ES,Gerundio,Gerundio,,haciendo
479,ES,Participo,Participo,,hecho
