language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
FR,voir,Indicatif,Passé Simple,"il (elle, on)",vit,1,reviewed,irregular paradigm; QA recommended
FR,voir,Indicatif,Passé Simple,nous,vîmes,1,reviewed,irregular paradigm; QA recommended
FR,voir,Indicatif,Passé Simple,vous,vîtes,1,reviewed,irregular paradigm; QA recommended
FR,voir,Indicatif,Passé Simple,ils (elles),virent,1,reviewed,irregular paradigm; QA recommended
FR,voir,Subjonctif,Subjonctif imparfait,je,visse,1,reviewed,irregular paradigm; QA recommended
FR,voir,Subjonctif,Subjonctif imparfait,tu,visses,1,reviewed,irregular paradigm; QA recommended
FR,voir,Subjonctif,Subjonctif imparfait,"il (elle, on)",vît,1,reviewed,irregular paradigm; QA recommended
FR,voir,Subjonctif,Subjonctif imparfait,nous,vissions,1,reviewed,irregular paradigm; QA recommended
FR,voir,Subjonctif,Subjonctif imparfait,vous,vissiez,1,reviewed,irregular paradigm; QA recommended
FR,voir,Subjonctif,Subjonctif imparfait,ils (elles),vissent,1,reviewed,irregular paradigm; QA recommended
FR,prendre,Indicatif,Présent,je,prends,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Présent,tu,prends,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Présent,"il (elle, on)",prend,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Présent,nous,prenons,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Présent,vous,prenez,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Présent,ils (elles),prennent,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Futur,je,prendrai,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Futur,tu,prendras,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Futur,"il (elle, on)",prendra,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Futur,nous,prendrons,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Futur,vous,prendrez,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Futur,ils (elles),prendront,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé composé,je,ai pris,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé composé,tu,as pris,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé composé,"il (elle, on)",a pris,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé composé,nous,avons pris,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé composé,vous,avez pris,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé composé,ils (elles),ont pris,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Imparfait,je,prenais,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Imparfait,tu,prenais,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Imparfait,"il (elle, on)",prenait,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Imparfait,nous,prenions,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Imparfait,vous,preniez,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Imparfait,ils (elles),prenaient,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Conditionnel,Conditionnel présent,je,prendrais,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Conditionnel,Conditionnel présent,tu,prendrais,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Conditionnel,Conditionnel présent,"il (elle, on)",prendrait,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Conditionnel,Conditionnel présent,nous,prendrions,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Conditionnel,Conditionnel présent,vous,prendriez,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Conditionnel,Conditionnel présent,ils (elles),prendraient,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Impératif,Impératif,je,-,1,reviewed,prendre-family irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,prendre,Impératif,Impératif,tu,prends,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Impératif,Impératif,"il (elle, on)",-,1,reviewed,prendre-family irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,prendre,Impératif,Impératif,nous,prenons,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Impératif,Impératif,vous,prenez,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Impératif,Impératif,ils (elles),-,1,reviewed,prendre-family irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,prendre,Subjonctif,Subjonctif présent,je,prenne,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif présent,tu,prennes,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif présent,"il (elle, on)",prenne,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif présent,nous,prenions,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif présent,vous,preniez,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif présent,ils (elles),prennent,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé Simple,je,pris,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé Simple,tu,pris,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé Simple,"il (elle, on)",prit,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé Simple,nous,prîmes,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé Simple,vous,prîtes,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Indicatif,Passé Simple,ils (elles),prirent,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif imparfait,je,prisse,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif imparfait,tu,prisses,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif imparfait,"il (elle, on)",prît,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif imparfait,nous,prissions,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif imparfait,vous,prissiez,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,prendre,Subjonctif,Subjonctif imparfait,ils (elles),prissent,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Présent,je,peux,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Présent,tu,peux,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Présent,"il (elle, on)",peut,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Présent,nous,pouvons,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Présent,vous,pouvez,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Présent,ils (elles),peuvent,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Futur,je,pourrai,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Futur,tu,pourras,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Futur,"il (elle, on)",pourra,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Futur,nous,pourrons,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Futur,vous,pourrez,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Futur,ils (elles),pourront,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé composé,je,ai pu,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé composé,tu,as pu,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé composé,"il (elle, on)",a pu,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé composé,nous,avons pu,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé composé,vous,avez pu,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé composé,ils (elles),ont pu,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Imparfait,je,pouvais,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Imparfait,tu,pouvais,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Imparfait,"il (elle, on)",pouvait,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Imparfait,nous,pouvions,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Imparfait,vous,pouviez,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Imparfait,ils (elles),pouvaient,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Conditionnel,Conditionnel présent,je,pourrais,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Conditionnel,Conditionnel présent,tu,pourrais,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Conditionnel,Conditionnel présent,"il (elle, on)",pourrait,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Conditionnel,Conditionnel présent,nous,pourrions,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Conditionnel,Conditionnel présent,vous,pourriez,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Conditionnel,Conditionnel présent,ils (elles),pourraient,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Impératif,Impératif,je,-,1,reviewed,pouvoir has no standard imperative; placeholder - used; irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,pouvoir,Impératif,Impératif,tu,-,1,reviewed,pouvoir has no standard imperative; placeholder - used; irregular paradigm; QA recommended
FR,pouvoir,Impératif,Impératif,"il (elle, on)",-,1,reviewed,pouvoir has no standard imperative; placeholder - used; irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,pouvoir,Impératif,Impératif,nous,-,1,reviewed,pouvoir has no standard imperative; placeholder - used; irregular paradigm; QA recommended
FR,pouvoir,Impératif,Impératif,vous,-,1,reviewed,pouvoir has no standard imperative; placeholder - used; irregular paradigm; QA recommended
FR,pouvoir,Impératif,Impératif,ils (elles),-,1,reviewed,pouvoir has no standard imperative; placeholder - used; irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,pouvoir,Subjonctif,Subjonctif présent,je,puisse,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif présent,tu,puisses,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif présent,"il (elle, on)",puisse,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif présent,nous,puissions,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif présent,vous,puissiez,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif présent,ils (elles),puissent,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé Simple,je,pus,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé Simple,tu,pus,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé Simple,"il (elle, on)",put,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé Simple,nous,pûmes,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé Simple,vous,pûtes,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Indicatif,Passé Simple,ils (elles),purent,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif imparfait,je,pusse,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif imparfait,tu,pusses,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif imparfait,"il (elle, on)",pût,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif imparfait,nous,pussions,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif imparfait,vous,pussiez,1,reviewed,irregular paradigm; QA recommended
FR,pouvoir,Subjonctif,Subjonctif imparfait,ils (elles),pussent,1,reviewed,irregular paradigm; QA recommended
FR,parler,Indicatif,Présent,je,parle,1,reviewed,
FR,parler,Indicatif,Présent,tu,parles,1,reviewed,
FR,parler,Indicatif,Présent,"il (elle, on)",parle,1,reviewed,
FR,parler,Indicatif,Présent,nous,parlons,1,reviewed,
FR,parler,Indicatif,Présent,vous,parlez,1,reviewed,
FR,parler,Indicatif,Présent,ils (elles),parlent,1,reviewed,
FR,parler,Indicatif,Futur,je,parlerai,1,reviewed,
FR,parler,Indicatif,Futur,tu,parleras,1,reviewed,
FR,parler,Indicatif,Futur,"il (elle, on)",parlera,1,reviewed,
FR,parler,Indicatif,Futur,nous,parlerons,1,reviewed,
FR,parler,Indicatif,Futur,vous,parlerez,1,reviewed,
FR,parler,Indicatif,Futur,ils (elles),parleront,1,reviewed,
FR,parler,Indicatif,Passé composé,je,ai parlé,1,reviewed,
FR,parler,Indicatif,Passé composé,tu,as parlé,1,reviewed,
FR,parler,Indicatif,Passé composé,"il (elle, on)",a parlé,1,reviewed,
FR,parler,Indicatif,Passé composé,nous,avons parlé,1,reviewed,
FR,parler,Indicatif,Passé composé,vous,avez parlé,1,reviewed,
FR,parler,Indicatif,Passé composé,ils (elles),ont parlé,1,reviewed,
FR,parler,Indicatif,Imparfait,je,parlais,1,reviewed,
FR,parler,Indicatif,Imparfait,tu,parlais,1,reviewed,
FR,parler,Indicatif,Imparfait,"il (elle, on)",parlait,1,reviewed,
FR,parler,Indicatif,Imparfait,nous,parlions,1,reviewed,
FR,parler,Indicatif,Imparfait,vous,parliez,1,reviewed,
FR,parler,Indicatif,Imparfait,ils (elles),parlaient,1,reviewed,
FR,parler,Conditionnel,Conditionnel présent,je,parlerais,1,reviewed,
FR,parler,Conditionnel,Conditionnel présent,tu,parlerais,1,reviewed,
FR,parler,Conditionnel,Conditionnel présent,"il (elle, on)",parlerait,1,reviewed,
FR,parler,Conditionnel,Conditionnel présent,nous,parlerions,1,reviewed,
FR,parler,Conditionnel,Conditionnel présent,vous,parleriez,1,reviewed,
FR,parler,Conditionnel,Conditionnel présent,ils (elles),parleraient,1,reviewed,
FR,parler,Impératif,Impératif,je,-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,parler,Impératif,Impératif,tu,parle,1,reviewed,
FR,parler,Impératif,Impératif,"il (elle, on)",-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,parler,Impératif,Impératif,nous,parlons,1,reviewed,
FR,parler,Impératif,Impératif,vous,parlez,1,reviewed,
FR,parler,Impératif,Impératif,ils (elles),-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,parler,Subjonctif,Subjonctif présent,je,parle,1,reviewed,
FR,parler,Subjonctif,Subjonctif présent,tu,parles,1,reviewed,
FR,parler,Subjonctif,Subjonctif présent,"il (elle, on)",parle,1,reviewed,
FR,parler,Subjonctif,Subjonctif présent,nous,parlions,1,reviewed,
FR,parler,Subjonctif,Subjonctif présent,vous,parliez,1,reviewed,
